0.000000000,0.906638
0.000725624,0.0942018
0.001451247,0.0897876
0.002176871,0.084527
0.002902494,0.0780696
0.003628118,0.0749153
0.004353741,0.0710406
0.005079365,0.0699483
0.005804989,0.0686328
0.006530612,0.0690514
0.007256236,0.0716957
0.007981859,0.0740409
0.008707483,0.0778705
0.009433107,0.0792476
0.010158730,0.0822483
0.010884354,0.0850266
0.011609977,0.0853863
0.012335601,0.0834275
0.013061224,0.0815828
0.013786848,0.0783844
0.014512472,0.0756186
0.015238095,0.0732074
0.015963719,0.0730114
0.016689342,0.0736513
0.017414966,0.0745174
0.018140590,0.0738347
0.018866213,0.072652
0.019591837,0.0751136
0.020317460,0.0765757
0.021043084,0.0743973
0.021768707,0.0721493
0.022494331,0.0725767
0.023219955,0.0701049
0.023945578,0.0720657
0.024671202,0.0746282
0.025396825,0.0743446
0.026122449,0.0750136
0.026848073,0.0757629
0.027573696,0.0764189
0.028299320,0.0749158
0.029024943,0.0732773
0.029750567,0.0697793
0.030476190,0.0655538
0.031201814,0.0620632
0.031927438,0.0594796
0.032653061,0.0554921
0.033378685,0.0547295
0.034104308,0.0577287
0.034829932,0.0605596
0.035555556,0.0618443
0.036281179,0.0629317
0.037006803,0.0644427
0.037732426,0.0674091
0.038458050,0.0661203
0.039183673,0.0670264
0.039909297,0.0661863
0.040634921,0.0646552
0.041360544,0.0630006
0.042086168,0.0598383
0.042811791,0.0552021
0.043537415,0.0526085
0.044263039,0.0531826
0.044988662,0.0568716
0.045714286,0.0614199
0.046439909,0.0661426
0.047165533,0.0693913
0.047891156,0.0707925
0.048616780,0.071961
0.049342404,0.0733857
0.050068027,0.072482
0.050793651,0.0707919
0.051519274,0.0700754
0.052244898,0.0673605
0.052970522,0.0658574
0.053696145,0.0629449
0.054421769,0.0581581
0.055147392,0.0522262
0.055873016,0.047101
0.056598639,0.0515282
0.057324263,0.0560394
0.058049887,0.0609803
0.058775510,0.0642189
0.059501134,0.0666016
0.060226757,0.0689015
0.060952381,0.0719163
0.061678005,0.0733462
0.062403628,0.0753222
0.063129252,0.0785504
0.063854875,0.079364
0.064580499,0.0764212
0.065306122,0.0713692
0.066031746,0.0763533
0.066757370,0.0768806
0.067482993,0.0762414
0.068208617,0.07421
0.068934240,0.0623081
0.069659864,0.0766269
0.070385488,0.0754284
0.071111111,0.0740087
0.071836735,0.0721771
0.072562358,0.0772668
0.073287982,0.0795551
0.074013605,0.0784571
0.074739229,0.0811462
0.075464853,0.0801885
0.076190476,0.0787223
0.076916100,0.0729235
0.077641723,0.0727508
0.078367347,0.0696498
0.079092971,0.0672794
0.079818594,0.0638771
0.080544218,0.0593885
0.081269841,0.0534884
0.081995465,0.0480319
0.082721088,0.0431141
0.083446712,0.0428987
0.084172336,0.0484999
0.084897959,0.0548416
0.085623583,0.0598054
0.086349206,0.0636097
0.087074830,0.0670452
0.087800454,0.0688423
0.088526077,0.0699199
0.089251701,0.0701473
0.089977324,0.0707894
0.090702948,0.0705091
0.091428571,0.0680165
0.092154195,0.0673238
0.092879819,0.0639176
0.093605442,0.0617969
0.094331066,0.0630311
0.095056689,0.0608041
0.095782313,0.0622983
0.096507937,0.0595218
0.097233560,0.0570553
0.097959184,0.0536758
0.098684807,0.0530965
0.099410431,0.0510392
0.100136054,0.0497092
0.100861678,0.0495979
0.101587302,0.049056
0.102312925,0.0485883
0.103038549,0.0476875
0.103764172,0.0510396
0.104489796,0.0565429
0.105215420,0.0629417
0.105941043,0.0681736
0.106666667,0.0699225
0.107392290,0.072627
0.108117914,0.0809615
0.108843537,0.0869835
0.109569161,0.0908972
0.110294785,0.0963
0.111020408,0.100446
0.111746032,0.100888
0.112471655,0.100037
0.113197279,0.100599
0.113922902,0.09911
0.114648526,0.0946579
0.115374150,0.089561
0.116099773,0.087901
0.116825397,0.0850181
0.117551020,0.0813949
0.118276644,0.074955
0.119002268,0.068325
0.119727891,0.0606595
0.120453515,0.0519397
0.121179138,0.0465031
0.121904762,0.0480681
0.122630385,0.0531191
0.123356009,0.058674
0.124081633,0.065445
0.124807256,0.0721624
0.125532880,0.076035
0.126258503,0.0825049
0.126984127,0.0893358
0.127709751,0.0945488
0.128435374,0.100126
0.129160998,0.103653
0.129886621,0.106102
0.130612245,0.107568
0.131337868,0.107506
0.132063492,0.107758
0.132789116,0.105875
0.133514739,0.100304
0.134240363,0.0951008
0.134965986,0.0678224
0.135691610,0.0921741
0.136417234,0.0881587
0.137142857,0.0806547
0.137868481,0.0757864
0.138594104,0.0717846
0.139319728,0.0666243
0.140045351,0.061105
0.140770975,0.0563097
0.141496599,0.0510644
0.142222222,0.0491611
0.142947846,0.0550998
0.143673469,0.0559007
0.144399093,0.0575085
0.145124717,0.0604327
0.145850340,0.0652603
0.146575964,0.0692174
0.147301587,0.0692136
0.148027211,0.0714004
0.148752834,0.0704902
0.149478458,0.066401
0.150204082,0.0652813
0.150929705,0.0474002
0.151655329,0.0635528
0.152380952,0.0611255
0.153106576,0.0583759
0.153832200,0.0567329
0.154557823,0.0542075
0.155283447,0.0520924
0.156009070,0.049709
0.156734694,0.0494351
0.157460317,0.0503589
0.158185941,0.0503321
0.158911565,0.051166
0.159637188,0.0537414
0.160362812,0.0569437
0.161088435,0.0579648
0.161814059,0.0586016
0.162539683,0.0587811
0.163265306,0.0574575
0.163990930,0.0539135
0.164716553,0.0544357
0.165442177,0.0553537
0.166167800,0.0517517
