0.000000000,330.066
0.023219955,13.2736
0.046439909,46.8661
0.069659864,41.2857
0.092879819,19.7047
0.139319728,8.70107
0.162539683,8.09735
0.185759637,10.0981
0.208979592,85.4292
0.232199546,15.7127
0.255419501,15.1097
0.278639456,12.5349
0.301859410,11.9696
0.325079365,11.9699
0.348299320,11.9716
0.371519274,11.9715
0.394739229,14.4858
0.417959184,15.8607
0.441179138,20.4699
0.464399093,9.97501
0.487619048,10.6254
0.510839002,10.7733
0.534058957,12.8379
0.557278912,18.8212
0.580498866,19.8435
0.626938776,23.6651
0.650158730,22.107
0.673378685,22.2857
0.696598639,20.0251
0.719818594,12.0556
0.743038549,8.51696
0.766258503,10.0668
0.789478458,12.4506
0.812698413,15.6798
0.859138322,20.38
0.882358277,18.7949
0.905578231,11.7701
0.952018141,12.3192
0.975238095,17.6285
0.998458050,20.7496
1.021678005,22.6821
1.044897959,22.2394
1.068117914,23.8047
1.091337868,23.0514
1.114557823,21.0519
1.137777778,16.1982
1.160997732,9.38468
1.184217687,85.3944
1.207437642,203.838
1.230657596,187.876
1.253877551,16.9684
1.277097506,13.0192
1.300317460,38.0349
1.323537415,23.8336
1.346757370,16.8741
1.369977324,20.3889
1.393197279,10.5802
1.416417234,9.69874
1.439637188,9.39052
1.462857143,10.4073
1.486077098,247.325
1.509297052,225.392
1.532517007,206.009
1.555736961,169.467
1.578956916,159.232
1.602176871,178.105
1.625396825,186.305
1.648616780,10.2616
1.671836735,10.996
1.718276644,14.6498
1.741496599,17.3004
1.764716553,20.3612
1.787936508,22.9568
1.811156463,26.366
1.834376417,27.8359
1.857596372,27.1177
1.880816327,26.0032
1.904036281,23.3799
1.927256236,21.5125
1.950476190,23.5065
1.973696145,24.2944
1.996916100,24.2365
2.020136054,23.5173
2.043356009,20.8846
2.066575964,12.9312
2.089795918,19.3204
2.113015873,23.0429
2.136235828,20.9927
2.159455782,15.4056
2.182675737,10.5738
2.205895692,11.5395
2.229115646,7.91853
2.252335601,10.9247
2.275555556,18.111
2.298775510,25.3663
2.321995465,26.053
2.345215420,25.7797
2.368435374,27.2984
2.391655329,25.3857
2.414875283,17.238
2.461315193,50.147
2.507755102,33.4807
2.530975057,31.9398
2.577414966,29.0831
2.600634921,28.7613
2.623854875,21.5528
2.647074830,13.9513
2.670294785,27.7416
2.693514739,21.5789
2.739954649,16.8595
2.763174603,15.5809
2.786394558,13.5931
2.809614512,16.2929
2.832834467,20.1033
2.856054422,16.6397
2.879274376,13.6958
